,Sentence,Word,POS,Tag
"
805, 40,apparent,NN,"|O
"
806, 40,for,IN,"|O
"
807, 40,any,DT,"|O
"
808, 40,of,IN,"|O
"
809, 40,the,DT,"|O
"
810, 40,other,JJ,"|O
"
811, 40,APOE,NN,"|O
"
812, 40,genotypes,NNS,"|O
"
813, 40,.,.,"|O
"
814, 41,Our,PRP$,"|O
"
815, 41,findings,NNS,"|O
"
816, 41,suggest,NN,"|O
"
817, 41,that,IN,"|O
"
818, 41,subtle,NN,"|O
"
819, 41,differences,NNS,"|O
"
820, 41,in,IN,"|O
"
821, 41,the,DT,"|O
"
822, 41,course,NN,"|O
"
823, 41,of,IN,"|O
"
824, 41,the,DT,"|O
"
825, 41,neurodegeneration,NN,"|B-DISEASE
"
826, 41,in,IN,"|O
"
827, 41,HD,NN,"|B-DISEASE
"
828, 41,may,MD,"|O
"
829, 41,allow,VB,"|O
"
830, 41,interacting,VBG,"|O
"
831, 41,genes,NNS,"|O
"
832, 41,to,TO,"|O
"
833, 41,exert,NN,"|O
"
834, 41,gender,NN,"|O
"
835, 41,specific,JJ,"|O
"
836, 41,effects,NNS,"|O
"
837, 41,upon,IN,"|O
"
838, 41,AO.,NN,"|O
"
839, 41,Familial,JJ,"|B-DISEASE
"
840, 41,deficiency,NN,"|I-DISEASE
"
841, 41,of,IN,"|I-DISEASE
"
842, 41,the,DT,"|I-DISEASE
"
843, 41,seventh,NN,"|I-DISEASE
"
844, 41,component,NN,"|I-DISEASE
"
845, 41,of,IN,"|I-DISEASE
"
846, 41,complement,NN,"|I-DISEASE
"
847, 41,associated,VBN,"|O
"
848, 41,with,IN,"|O
"
849, 41,recurrent,NN,"|O
"
850, 41,bacteremic,NN,"|B-DISEASE
"
851, 41,infections,NNS,"|I-DISEASE
"
852, 41,due,JJ,"|I-DISEASE
"
853, 41,to,TO,"|I-DISEASE
"
854, 41,Neisseria,NN,"|I-DISEASE
"
855, 41,.,.,"|O
"
856, 42,The,DT,"|O
"
857, 42,serum,NN,"|O
"
858, 42,of,IN,"|O
"
859, 42,a,DT,"|O
"
860, 42,29-year,JJ,"|O
"
861, 42,old,JJ,"|O
"
862, 42,woman,NN,"|O
"
863, 42,with,IN,"|O
"
864, 42,a,DT,"|O
"
865, 42,recent,JJ,"|O
"
866, 42,episode,NN,"|O
"
867, 42,of,IN,"|O
"
868, 42,disseminated,VBN,"|B-DISEASE
"
869, 42,gonococcal,JJ,"|I-DISEASE
"
870, 42,infection,NN,"|I-DISEASE
"
871, 42,and,CC,"|O
"
872, 42,a,DT,"|O
"
873, 42,history,NN,"|O
"
874, 42,of,IN,"|O
"
875, 42,meningococcal,JJ,"|B-DISEASE
"
876, 42,meningitis,NN,"|I-DISEASE
"
877, 42,and,CC,"|O
"
878, 42,arthritis,NN,"|B-DISEASE
"
879, 42,as,IN,"|O
"
880, 42,a,DT,"|O
"
881, 42,child,NN,"|O
"
882, 42,was,VBD,"|O
"
883, 42,found,NN,"|O
"
884, 42,to,TO,"|O
"
885, 42,lack,NN,"|O
"
886, 42,serum,NN,"|O
"
887, 42,hemolytic,JJ,"|O
"
888, 42,complement,NN,"|O
"
889, 42,activity,NN,"|O
"
890, 42,.,.,"|O
"
891, 43,The,DT,"|O
"
892, 43,seventh,NN,"|O
"
893, 43,component,NN,"|O
"
894, 43,of,IN,"|O
"
895, 43,complement,NN,"|O
"
896, 43,(,(,"|O
"
897, 43,C7,NN,"|O
"
898, 43,),),"|O
"
899, 43,was,VBD,"|O
"
900, 43,not,RB,"|O
"
901, 43,detected,VBN,"|O
"
902, 43,by,IN,"|O
"
903, 43,functional,JJ,"|O
"
904, 43,or,CC,"|O
"
905, 43,immunochemical,JJ,"|O
"
906, 43,assays,NNS,"|O
"
907, 43,",",",","|O
"
908, 43,whereas,NNS,"|O
"
909, 43,other,JJ,"|O
"
910, 43,components,NNS,"|O
"
911, 43,were,VBD,"|O
"
912, 43,normal,JJ,"|O
"
913, 43,by,IN,"|O
"
914, 43,hemolytic,JJ,"|O
"
915, 43,and,CC,"|O
"
916, 43,immunochemical,JJ,"|O
"
917, 43,assessment,NN,"|O
"
918, 43,.,.,"|O
"
919, 44,Her,PRP$,"|O
"
920, 44,fresh,JJ,"|O
"
921, 44,serum,NN,"|O
"
922, 44,lacked,VBN,"|O
"
923, 44,complement-mediated,JJ,"|O
"
924, 44,bactericidal,NN,"|O
"
925, 44,activity,NN,"|O
"
926, 44,against,IN,"|O
"
927, 44,Neisseria,NN,"|O
"
928, 44,gonorrhoeae,NN,"|O
"
929, 44,",",",","|O
"
930, 44,but,CC,"|O
"
931, 44,the,DT,"|O
"
932, 44,addition,NN,"|O
"
933, 44,of,IN,"|O
"
934, 44,fresh,JJ,"|O
"
935, 44,normal,JJ,"|O
"
936, 44,serum,NN,"|O
"
937, 44,or,CC,"|O
"
938, 44,purified,VBN,"|O
"
939, 44,C7,NN,"|O
"
940, 44,restored,VBN,"|O
"
941, 44,bactericidal,NN,"|O
"
942, 44,activity,NN,"|O
"
943, 44,as,IN,"|O
"
944, 44,well,RB,"|O
"
945, 44,as,IN,"|O
"
946, 44,hemolytic,JJ,"|O
"
947, 44,activity,NN,"|O
"
948, 44,.,.,"|O
"
949, 45,The,DT,"|O
"
950, 45,absence,NN,"|B-DISEASE
"
951, 45,of,IN,"|I-DISEASE
"
952, 45,functional,JJ,"|I-DISEASE
"
953, 45,C7,NN,"|I-DISEASE
"
954, 45,activity,NN,"|O
"
955, 45,could,MD,"|O
"
956, 45,not,RB,"|O
"
957, 45,be,VB,"|O
"
958, 45,accounted,VBD,"|O
"
959, 45,for,IN,"|O
"
960, 45,on,IN,"|O
"
961, 45,the,DT,"|O
"
962, 45,basis,NN,"|O
"
963, 45,of,IN,"|O
"
964, 45,an,DT,"|O
"
965, 45,inhibitor,NN,"|O
"
966, 45,.,.,"|O
"
967, 46,Opsonization,NN,"|O
"
968, 46,and,CC,"|O
"
969, 46,generation,NN,"|O
"
970, 46,of,IN,"|O
"
971, 46,chemotactic,JJ,"|O
"
972, 46,activity,NN,"|O
"
973, 46,functioned,VBN,"|O
"
974, 46,normally,RB,"|O
"
975, 46,.,.,"|O
"
976, 47,Complete,JJ,"|B-DISEASE
"
977, 47,absence,NN,"|I-DISEASE
"
978, 47,of,IN,"|I-DISEASE
"
979, 47,C7,NN,"|I-DISEASE
"
980, 47,was,VBD,"|O
"
981, 47,also,RB,"|O
"
982, 47,found,NN,"|O
"
983, 47,in,IN,"|O
"
984, 47,one,CD,"|O
"
985, 47,sibling,VBG,"|O
"
986, 47,who,WP,"|O
"
987, 47,had,VBD,"|O
"
988, 47,the,DT,"|O
"
989, 47,clinical,JJ,"|O
"
990, 47,syndrome,NN,"|O
"
991, 47,of,IN,"|O
"
992, 47,meningococcal,JJ,"|B-DISEASE
"
993, 47,meningitis,NN,"|I-DISEASE
"
994, 47,and,CC,"|O
"
995, 47,arthritis,NN,"|B-DISEASE
"
996, 47,as,IN,"|O
"
997, 47,a,DT,"|O
"
998, 47,child,NN,"|O
"
999, 47,and,CC,"|O
"
1000, 47,in,IN,"|O
"
1001, 47,this,DT,"|O
"
1002, 47,siblings,NNS,"|O
"
1003, 47,clinically,RB,"|O
"
1004, 47,well,RB,"|O
"
1005, 47,eight-year-old,JJ,"|O
"
1006, 47,son,NN,"|O
"
1007, 47,.,.,"|O
"
1008, 48,HLA,NN,"|O
"
1009, 48,histocompatibility,NN,"|O
"
1010, 48,typing,VBG,"|O
"
1011, 48,of,IN,"|O
"
1012, 48,the,DT,"|O
"
1013, 48,family,NN,"|O
"
1014, 48,members,NNS,"|O
"
1015, 48,did,VBD,"|O
"
1016, 48,not,RB,"|O
"
1017, 48,demonstrate,NN,"|O
"
1018, 48,evidence,NN,"|O
"
1019, 48,for,IN,"|O
"
1020, 48,genetic,JJ,"|O
"
1021, 48,linkage,NN,"|O
"
1022, 48,of,IN,"|O
"
1023, 48,C7,NN,"|B-DISEASE
"
1024, 48,deficiency,NN,"|I-DISEASE
"
1025, 48,with,IN,"|O
"
1026, 48,the,DT,"|O
"
1027, 48,major,JJ,"|O
"
1028, 48,histocompatibility,NN,"|O
"
1029, 48,loci,NN,"|O
"
1030, 48,.,.,"|O
"
1031, 49,This,DT,"|O
"
1032, 49,report,NN,"|O
"
1033, 49,represents,VBZ,"|O
"
1034, 49,the,DT,"|O
"
1035, 49,first,RB,"|O
"
1036, 49,cases,NNS,"|O
"
1037, 49,of,IN,"|O
"
1038, 49,C7,NN,"|B-DISEASE
"
1039, 49,deficiency,NN,"|I-DISEASE
"
1040, 49,associated,VBN,"|O
"
1041, 49,with,IN,"|O
"
1042, 49,infectious,JJ,"|O
"
1043, 49,complications,NNS,"|O
"
1044, 49,and,CC,"|O
"
1045, 49,suggests,NNS,"|O
"
1046, 49,that,IN,"|O
"
1047, 49,bactericidal,NN,"|O
"
1048, 49,activity,NN,"|O
"
1049, 49,may,MD,"|O
"
1050, 49,be,VB,"|O
"
1051, 49,important,JJ,"|O
"
1052, 49,in,IN,"|O
"
1053, 49,host,NN,"|O
"
1054, 49,defense,NN,"|O
"
1055, 49,against,IN,"|O
"
1056, 49,bacteremic,NN,"|B-DISEASE
"
1057, 49,neisseria,NNS,"|I-DISEASE
"
1058, 49,infections,NNS,"|I-DISEASE
"
1059, 49,.,.,"|O
"
1060, 50,Increased,VBN,"|O
"
1061, 50,incidence,NN,"|O
"
1062, 50,of,IN,"|O
"
1063, 50,cancer,NN,"|B-DISEASE
"
1064, 50,in,IN,"|O
"
1065, 50,patients,NNS,"|O
"
1066, 50,with,IN,"|O
"
1067, 50,cartilage-hair,NN,"|B-DISEASE
"
1068, 50,hypoplasia,NN,"|I-DISEASE
"
1069, 50,.,.,"|O
"
1070, 51,OBJECTIVE,NN,"|O
"
1071, 51,Previous,JJ,"|O
"
1072, 51,reports,NNS,"|O
"
1073, 51,have,VB,"|O
"
1074, 51,suggested,VBN,"|O
"
1075, 51,an,DT,"|O
"
1076, 51,increased,VBN,"|O
"
1077, 51,risk,NN,"|O
"
1078, 51,of,IN,"|O
"
1079, 51,cancer,NN,"|B-DISEASE
"
1080, 51,among,IN,"|O
"
1081, 51,patients,NNS,"|O
"
1082, 51,with,IN,"|O
"
1083, 51,cartilage-hair,NN,"|B-DISEASE
"
1084, 51,hypoplasia,NN,"|I-DISEASE
"
1085, 51,(,(,"|O
"
1086, 51,CHH,NN,"|B-DISEASE
"
1087, 51,),),"|O
"
1088, 51,.,.,"|O
"
1089, 52,This,DT,"|O
"
1090, 52,study,NN,"|O
"
1091, 52,was,VBD,"|O
"
1092, 52,carried,VBN,"|O
"
1093, 52,out,IN,"|O
"
1094, 52,to,TO,"|O
"
1095, 52,further,RB,"|O
"
1096, 52,evaluate,NN,"|O
"
1097, 52,this,DT,"|O
"
1098, 52,risk,NN,"|O
"
1099, 52,among,IN,"|O
"
1100, 52,patients,NNS,"|O
"
1101, 52,with,IN,"|O
"
1102, 52,CHH,NN,"|B-DISEASE
"
1103, 52,and,CC,"|O
"
1104, 52,their,PRP$,"|O
"
1105, 52,first-degree,JJ,"|O
"
1106, 52,relatives,NNS,"|O
"
1107, 52,.,.,"|O
"
1108, 53,STUDY,NN,"|O
"
1109, 53,DESIGN,NN,"|O
"
1110, 53,One,CD,"|O
"
1111, 53,hundred,VBN,"|O
"
1112, 53,twenty-two,NN,"|O
"
1113, 53,patients,NNS,"|O
"
1114, 53,with,IN,"|O
"
1115, 53,CHH,NN,"|B-DISEASE
"
1116, 53,were,VBD,"|O
"
1117, 53,identified,VBN,"|O
"
1118, 53,through,IN,"|O
"
1119, 53,2,CD,"|O
"
1120, 53,countrywide,NN,"|O
"
1121, 53,epidemiologic,NN,"|O
"
1122, 53,surveys,NNS,"|O
"
1123, 53,in,IN,"|O
"
1124, 53,1974,CD,"|O
"
1125, 53,and,CC,"|O
"
1126, 53,in,IN,"|O
"
1127, 53,1986,CD,"|O
"
1128, 53,.,.,"|O
"
1129, 54,Their,PRP$,"|O
"
1130, 54,parents,NNS,"|O
"
1131, 54,and,CC,"|O
"
1132, 54,nonaffected,VBN,"|O
"
1133, 54,siblings,NNS,"|O
"
1134, 54,were,VBD,"|O
"
1135, 54,identified,VBN,"|O
"
1136, 54,through,IN,"|O
"
1137, 54,the,DT,"|O
"
1138, 54,Population,NN,"|O
"
1139, 54,Register,NN,"|O
"
1140, 54,Center,NNP,"|O
"
1141, 54,.,.,"|O
"
1142, 55,This,DT,"|O
"
1143, 55,cohort,NN,"|O
"
1144, 55,underwent,NN,"|O
"
1145, 55,follow-up,NN,"|O
"
1146, 55,for,IN,"|O
"
1147, 55,cancer,NN,"|B-DISEASE
"
1148, 55,incidence,NN,"|O
"
1149, 55,through,IN,"|O
"
1150, 55,the,DT,"|O
"
1151, 55,Finnish,JJ,"|O
"
1152, 55,Cancer,NN,"|O
"
1153, 55,Registry,NN,"|O
"
1154, 55,to,TO,"|O
"
1155, 55,the,DT,"|O
"
1156, 55,end,NN,"|O
"
1157, 55,of,IN,"|O
"
1158, 55,1995,CD,"|O
"
1159, 55,.,.,"|O
"
1160, 56,RESULTS,NN,"|O
"
1161, 56,A,DT,"|O
"
1162, 56,statistically,RB,"|O
"
1163, 56,significant,JJ,"|O
"
1164, 56,excess,NN,"|O
"
1165, 56,risk,NN,"|O
"
1166, 56,of,IN,"|O
"
1167, 56,cancer,NN,"|B-DISEASE
"
1168, 56,was,VBD,"|O
"
1169, 56,seen,VBN,"|O
"
1170, 56,among,IN,"|O
"
1171, 56,the,DT,"|O
"
1172, 56,patients,NNS,"|O
"
1173, 56,with,IN,"|O
"
1174, 56,CHH,NN,"|B-DISEASE
"
1175, 56,(,(,"|O
"
1176, 56,standardized,VBN,"|O
"
1177, 56,incidence,NN,"|O
"
1178, 56,ratio,NN,"|O
"
1179, 56,6,CD,"|O
"
1180, 56,.,.,"|O
"
1181, 57,9,CD,"|O
"
1182, 57,",",",","|O
"
1183, 57,95,CD,"|O
"
1184, 57,%,NN,"|O
"
1185, 57,confidence,NN,"|O
"
1186, 57,interval,NN,"|O
"
1187, 57,2,CD,"|O
"
1188, 57,.,.,"|O
"
1189, 58,3,CD,"|O
"
1190, 58,to,TO,"|O
"
1191, 58,16,CD,"|O
"
1192, 58,),),"|O
"
1193, 58,",",",","|O
"
1194, 58,which,WDT,"|O
"
1195, 58,was,VBD,"|O
"
1196, 58,mainly,RB,"|O
"
1197, 58,attributable,JJ,"|O
"
1198, 58,to,TO,"|O
"
1199, 58,non-Hodgkins,NNS,"|B-DISEASE
"
1200, 58,lymphoma,NN,"|I-DISEASE
"
1201, 58,(,(,"|O
"
1202, 58,standardized,VBN,"|O
"
1203, 58,incidence,NN,"|O
"
1204, 58,ratio,NN,"|O
"
1205, 58,90,CD,"|O
"
1206, 58,",",",","|O
"
1207, 58,95,CD,"|O
"
1208, 58,%,NN,"|O
"
1209, 58,confidence,NN,"|O
"
1210, 58,interval,NN,"|O
"
1211, 58,18,CD,"|O
"
1212, 58,to,TO,"|O
"
1213, 58,264,CD,"|O
"
1214, 58,),),"|O
"
1215, 58,.,.,"|O
"
1216, 59,In,IN,"|O
"
1217, 59,addition,NN,"|O
"
1218, 59,",",",","|O
"
1219, 59,a,DT,"|O
"
1220, 59,significant,JJ,"|O
"
1221, 59,excess,NN,"|O
"
1222, 59,risk,NN,"|O
"
1223, 59,of,IN,"|O
"
1224, 59,basal,NN,"|B-DISEASE
"
1225, 59,cell,NN,"|I-DISEASE
"
1226, 59,carcinoma,NN,"|I-DISEASE
"
1227, 59,was,VBD,"|O
"
1228, 59,seen,VBN,"|O
"
1229, 59,(,(,"|O
"
1230, 59,standardized,VBN,"|O
"
1231, 59,incidence,NN,"|O
"
1232, 59,ratio,NN,"|O
"
1233, 59,35,CD,"|O
"
1234, 59,",",",","|O
"
1235, 59,95,CD,"|O
"
1236, 59,%,NN,"|O
"
1237, 59,confidence,NN,"|O
"
1238, 59,interval,NN,"|O
"
1239, 59,7,CD,"|O
"
1240, 59,.,.,"|O
"
1241, 60,2,CD,"|O
"
1242, 60,to,TO,"|O
"
1243, 60,102,CD,"|O
"
1244, 60,),),"|O
"
1245, 60,.,.,"|O
"
1246, 61,The,DT,"|O
"
1247, 61,cancer,NN,"|B-DISEASE
"
1248, 61,incidence,NN,"|O
"
1249, 61,among,IN,"|O
"
1250, 61,the,DT,"|O
"
1251, 61,siblings,NNS,"|O
"
1252, 61,or,CC,"|O
"
1253, 61,the,DT,"|O
"
1254, 61,parents,NNS,"|O
"
1255, 61,did,VBD,"|O
"
1256, 61,not,RB,"|O
"
1257, 61,differ,NN,"|O
"
1258, 61,from,IN,"|O
"
1259, 61,the,DT,"|O
"
1260, 61,average,JJ,"|O
"
1261, 61,cancer,NN,"|B-DISEASE
"
1262, 61,incidence,NN,"|O
"
1263, 61,in,IN,"|O
"
1264, 61,the,DT,"|O
"
1265, 61,Finnish,JJ,"|O
"
1266, 61,population,NN,"|O
"
1267, 61,.,.,"|O
"
1268, 62,CONCLUSIONS,NN,"|O
"
1269, 62,This,DT,"|O
"
1270, 62,study,NN,"|O
"
1271, 62,confirms,NNS,"|O
"
1272, 62,an,DT,"|O
"
1273, 62,increased,VBN,"|O
"
1274, 62,risk,NN,"|O
"
1275, 62,of,IN,"|O
"
1276, 62,cancer,NN,"|B-DISEASE
"
1277, 62,",",",","|O
"
1278, 62,especially,RB,"|O
"
1279, 62,non-Hodgkins,NNS,"|B-DISEASE
"
1280, 62,lymphoma,NN,"|I-DISEASE
"
1281, 62,",",",","|O
"
1282, 62,probably,RB,"|O
"
1283, 62,attributable,JJ,"|O
"
1284, 62,to,TO,"|O
"
1285, 62,defective,JJ,"|O
"
1286, 62,immunity,NN,"|O
"
1287, 62,",",",","|O
"
1288, 62,among,IN,"|O
"
1289, 62,patients,NNS,"|O
"
1290, 62,with,IN,"|O
"
1291, 62,CHH,NN,"|B-DISEASE
"
1292, 62,.,.,"|O
"
1293, 63,Genotype,NN,"|O
"
1294, 63,and,CC,"|O
"
1295, 63,phenotype,NN,"|O
"
1296, 63,in,IN,"|O
"
1297, 63,patients,NNS,"|O
"
1298, 63,with,IN,"|O
"
1299, 63,dihydropyrimidine,NN,"|B-DISEASE
"
1300, 63,dehydrogenase,NN,"|I-DISEASE
"
1301, 63,deficiency,NN,"|I-DISEASE
"
1302, 63,.,.,"|O
"
1303, 64,Dihydropyrimidine,NN,"|B-DISEASE
"
1304, 64,dehydrogenase,NN,"|I-DISEASE
"
1305, 64,(,(,"|I-DISEASE
"
1306, 64,DPD,NN,"|I-DISEASE
"
1307, 64,),),"|I-DISEASE
"
1308, 64,deficiency,NN,"|I-DISEASE
"
1309, 64,is,VBZ,"|O
"
1310, 64,an,DT,"|O
"
1311, 64,autosomal,NN,"|B-DISEASE
"
1312, 64,recessive,NN,"|I-DISEASE
"
1313, 64,disease,NN,"|I-DISEASE
"
1314, 64,characterised,VBN,"|O
"
1315, 64,by,IN,"|O
"
1316, 64,thymine-uraciluria,NN,"|O
"
1317, 64,in,IN,"|O
"
1318, 64,homozygous,JJ,"|O
"
1319, 64,deficient,NN,"|O
"
1320, 64,patients,NNS,"|O
"
1321, 64,and,CC,"|O
"
1322, 64,has,VBZ,"|O
"
1323, 64,been,VBN,"|O
"
1324, 64,associated,VBN,"|O
"
1325, 64,with,IN,"|O
"
1326, 64,a,DT,"|O
"
1327, 64,variable,JJ,"|O
"
1328, 64,clinical,JJ,"|O
"
1329, 64,phenotype,NN,"|O
"
1330, 64,.,.,"|O
"
1331, 65,In,IN,"|O
"
1332, 65,order,NN,"|O
"
1333, 65,to,TO,"|O
"
1334, 65,understand,NN,"|O
"
1335, 65,the,DT,"|O
"
1336, 65,genetic,JJ,"|O
"
1337, 65,and,CC,"|O
"
1338, 65,phenotypic,NN,"|O
"
1339, 65,basis,NN,"|O
"
1340, 65,for,IN,"|O
"
1341, 65,DPD,NN,"|B-DISEASE
"
1342, 65,deficiency,NN,"|I-DISEASE
"
1343, 65,",",",","|O
"
1344, 65,we,PRP,"|O
"
1345, 65,have,VB,"|O
"
1346, 65,reviewed,VBN,"|O
"
1347, 65,17,CD,"|O
"
1348, 65,families,NNS,"|O
"
1349, 65,presenting,VBG,"|O
"
1350, 65,22,CD,"|O
"
1351, 65,patients,NNS,"|O
"
1352, 65,with,IN,"|O
"
1353, 65,complete,JJ,"|O
"
1354, 65,deficiency,NN,"|B-DISEASE
"
1355, 65,of,IN,"|I-DISEASE
"
1356, 65,DPD,NN,"|I-DISEASE
"
1357, 65,.,.,"|O
"
1358, 66,In,IN,"|O
"
1359, 66,this,DT,"|O
"
1360, 66,group,NN,"|O
"
1361, 66,of,IN,"|O
"
1362, 66,patients,NNS,"|O
"
1363, 66,",",",","|O
"
1364, 66,7,CD,"|O
"
1365, 66,different,JJ,"|O
"
1366, 66,mutations,NNS,"|O
"
1367, 66,have,VB,"|O
"
1368, 66,been,VBN,"|O
"
1369, 66,identified,VBN,"|O
"
1370, 66,",",",","|O
"
1371, 66,including,VBG,"|O
"
1372, 66,2,CD,"|O
"
1373, 66,deletions,NNS,"|O
"
1374, 66,[,NN,"|O
"
1375, 66,295-298delTCAT,JJ,"|O
"
1376, 66,",",",","|O
"
1377, 66,1897delC,CD,"|O
"
1378, 66,],NN,"|O
"
1379, 66,",",",","|O
"
1380, 66,1,CD,"|O
"
1381, 66,splice-site,JJ,"|O
"
1382, 66,mutation,NN,"|O
"
1383, 66,[,NN,"|O
"
1384, 66,IVS14,NN,"|O
"
1385, 66,+,NN,"|O
"
1386, 66,1G,CD,"|O
"
1387, 66,>,NN,"|O
"
1388, 66,A,DT,"|O
"
1389, 66,),),"|O
"
1390, 66,],NN,"|O
"
1391, 66,and,CC,"|O
"
1392, 66,4,CD,"|O
"
1393, 66,missense,NN,"|O
"
1394, 66,mutations,NNS,"|O
"
1395, 66,(,(,"|O
"
1396, 66,85T,CD,"|O
"
1397, 66,>,NN,"|O
"
1398, 66,C,SYM,"|O
"
1399, 66,",",",","|O
"
1400, 66,703C,CD,"|O
"
1401, 66,>,NN,"|O
"
1402, 66,T,NN,"|O
"
1403, 66,",",",","|O
"
1404, 66,2658G,CD,"|O
"
1405, 66,>,NN,"|O
"
1406, 66,A,DT,"|O
"
1407, 66,",",",","|O
"
1408, 66,2983G,CD,"|O
"
1409, 66,>,NN,"|O
"
1410, 66,T,NN,"|O
"
1411, 66,),),"|O
"
1412, 66,.,.,"|O
"
1413, 67,Analysis,NN,"|O
"
1414, 67,of,IN,"|O
"
1415, 67,the,DT,"|O
"
1416, 67,prevalence,NN,"|O
"
1417, 67,of,IN,"|O
"
1418, 67,the,DT,"|O
"
1419, 67,various,JJ,"|O
"
1420, 67,mutations,NNS,"|O
"
1421, 67,among,IN,"|O
"
1422, 67,DPD,NN,"|B-DISEASE
"
1423, 67,patients,NNS,"|O
"
1424, 67,has,VBZ,"|O
"
1425, 67,shown,VBN,"|O
"
1426, 67,that,IN,"|O
"
1427, 67,the,DT,"|O
"
1428, 67,G--,NN,"|O
"
1429, 67,>,NN,"|O
"
1430, 67,A,DT,"|O
"
1431, 67,point,NN,"|O
"
1432, 67,mutation,NN,"|O
"
1433, 67,in,IN,"|O
"
1434, 67,the,DT,"|O
"
1435, 67,invariant,NN,"|O
"
1436, 67,splice,NN,"|O
"
1437, 67,donor,NN,"|O
"
1438, 67,site,NN,"|O
"
1439, 67,is,VBZ,"|O
"
1440, 67,by,IN,"|O
"
1441, 67,far,RB,"|O
"
1442, 67,the,DT,"|O
"
1443, 67,most,JJS,"|O
"
1444, 67,common,JJ,"|O
"
1445, 67,(,(,"|O
"
1446, 67,52,CD,"|O
"
1447, 67,%,NN,"|O
"
1448, 67,),),"|O
"
1449, 67,",",",","|O
"
1450, 67,whereas,NNS,"|O
"
1451, 67,the,DT,"|O
"
1452, 67,other,JJ,"|O
"
1453, 67,six,CD,"|O
"
1454, 67,mutations,NNS,"|O
"
1455, 67,are,VBP,"|O
"
1456, 67,less,RBR,"|O
"
1457, 67,frequently,RB,"|O
"
1458, 67,observed,VBN,"|O
"
1459, 67,.,.,"|O
"
1460, 68,A,DT,"|O
"
1461, 68,large,JJ,"|O
"
1462, 68,phenotypic,NN,"|O
"
1463, 68,variability,NN,"|O
"
1464, 68,has,VBZ,"|O
"
1465, 68,been,VBN,"|O
"
1466, 68,observed,VBN,"|O
"
1467, 68,",",",","|O
"
1468, 68,with,IN,"|O
"
1469, 68,convulsive,NN,"|B-DISEASE
"
1470, 68,disorders,NNS,"|I-DISEASE
"
1471, 68,",",",","|O
"
1472, 68,motor,NN,"|B-DISEASE
"
1473, 68,retardation,NN,"|I-DISEASE
"
1474, 68,and,CC,"|O
"
1475, 68,mental,NN,"|B-DISEASE
"
1476, 68,retardation,NN,"|I-DISEASE
"
1477, 68,being,VBG,"|O
"
1478, 68,the,DT,"|O
"
1479, 68,most,JJS,"|O
"
1480, 68,abundant,NN,"|O
"
1481, 68,manifestations,NNS,"|O
"
1482, 68,.,.,"|O
"
1483, 69,A,DT,"|O
"
1484, 69,clear,JJ,"|O
"
1485, 69,correlation,NN,"|O
"
1486, 69,between,IN,"|O
"
1487, 69,the,DT,"|O
"
1488, 69,genotype,NN,"|O
"
1489, 69,and,CC,"|O
"
1490, 69,phenotype,NN,"|O
"
1491, 69,has,VBZ,"|O
"
1492, 69,not,RB,"|O
"
1493, 69,been,VBN,"|O
"
1494, 69,established,VBN,"|O
"
1495, 69,.,.,"|O
"
1496, 70,An,DT,"|O
"
1497, 70,altered,VBN,"|O
"
1498, 70,beta-alanine,NN,"|O
"
1499, 70,",",",","|O
"
1500, 70,uracil,NN,"|O
"
1501, 70,and,CC,"|O
"
1502, 70,thymine,NN,"|O
"
1503, 70,homeostasis,NN,"|O
"
1504, 70,might,MD,"|O
"
1505, 70,underlie,NN,"|O
"
1506, 70,the,DT,"|O
"
1507, 70,various,JJ,"|O
"
1508, 70,clinical,JJ,"|B-DISEASE
"
1509, 70,abnormalities,NNS,"|I-DISEASE
"
1510, 70,encountered,VBN,"|O
"
1511, 70,in,IN,"|O
"
1512, 70,patients,NNS,"|O
"
1513, 70,with,IN,"|O
"
1514, 70,DPD,NN,"|B-DISEASE
"
1515, 70,deficiency,NN,"|I-DISEASE
"
1516, 70,.,.,"|O
"
1517, 71,Fibroblast,NN,"|O
"
1518, 71,growth,NN,"|O
"
1519, 71,factor,NN,"|O
"
1520, 71,homologous,JJ,"|O
"
1521, 71,factor,NN,"|O
"
1522, 71,2,CD,"|O
"
1523, 71,(FHF2):,NN,"|O
"
1524, 71,gene,NN,"|O
"
1525, 71,"structure,",NN,"|O
"
1526, 71,expression,NN,"|O
"
1527, 71,and,CC,"|O
"
1528, 71,mapping,NN,"|O
"
1529, 71,to,TO,"|O
"
1530, 71,the,DT,"|O
"
1531, 71,Borjeson-Forssman-Lehmann,NN,"|B-DISEASE
"
1532, 71,syndrome,NN,"|I-DISEASE
"
1533, 71,region,NN,"|O
"
1534, 71,in,IN,"|O
"
1535, 71,Xq26,NN,"|O
"
1536, 71,delineated,VBN,"|O
"
1537, 71,by,IN,"|O
"
1538, 71,a,DT,"|O
"
1539, 71,duplication,NN,"|O
"
1540, 71,breakpoint,NN,"|O
"
1541, 71,in,IN,"|O
"
1542, 71,a,DT,"|O
"
1543, 71,BFLS,NN,"|B-DISEASE
"
1544, 71,-like,NN,"|O
"
1545, 71,patient,NN,"|O
"
1546, 71,.,.,"|O
"
1547, 72,Borjeson-Forssman-Lehmann,NN,"|B-DISEASE
"
1548, 72,syndrome,NN,"|I-DISEASE
"
1549, 72,(,(,"|O
"
1550, 72,BFLS,NN,"|B-DISEASE
"
1551, 72,),),"|O
"
1552, 72,is,VBZ,"|O
